Well_permit_num	Operator	County	Municipality	Latitude	Longitude	Start_date	Prod_mcfe_model_na	Prod_period_max	Oil_bbl_model	Gas_mcf_model	Gas_mcf_model_cumsum	Oil_bbl_model_cumsum	Date_model	Production_date_model	Prod_mcfe	Prod_mcfe_model	Gas_mcf_model_na	Gas_mcf_model_zero	Oil_bbl_model_zero	Prod_mcfe_model_zero	Prod_period
125-24785	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974367	-80.507147	2013-09-01	16650.33124	26	18.83685066	16537.31013	2765962.691	3458.194906	2018-12-01	2018-12-01	16650.33124	16650.33124	16537.31013	16537.31013	18.83685066	16650.33124	63
125-24785	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974367	-80.507147	2013-09-01	12311.83071	26	12.93679796	12234.20992	2935154.345	3643.690484	2019-12-01	2019-12-01	12311.83071	12311.83071	12234.20992	12234.20992	12.93679796	12311.83071	75
125-24786	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974381	-80.507217	2013-09-01	29278.87837	26	5.324882508	29246.92908	1926373.53	4849.364751	2016-12-01	2016-12-01	29278.87837	29278.87837	29246.92908	29246.92908	5.324882508	29278.87837	39
125-24786	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974381	-80.507217	2013-09-01	21658.6574	26	3.657030063	21636.71522	2225596.093	4901.801444	2017-12-01	2017-12-01	21658.6574	21658.6574	21636.71522	21636.71522	3.657030063	21658.6574	51
125-24786	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974381	-80.507217	2013-09-01	16021.79087	26	2.511580089	16006.72139	2446959.278	4937.813988	2018-12-01	2018-12-01	16021.79087	16021.79087	16006.72139	16006.72139	2.511580089	16021.79087	63
125-24786	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974381	-80.507217	2013-09-01	11852.03276	26	1.724906395	11841.68332	2610722.529	4962.546731	2019-12-01	2019-12-01	11852.03276	11852.03276	11841.68332	11841.68332	1.724906395	11852.03276	75
015-21472	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.956722	-76.165394	2013-10-01	26770.13193	25	0	26770.13193	1974239.537	0	2016-12-01	2016-12-01	26770.13193	26770.13193	26770.13193	26770.13193	0	26770.13193	38
015-21472	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.956722	-76.165394	2013-10-01	19804.39448	25	0	19804.39448	2248122.223	0	2017-12-01	2017-12-01	19804.39448	19804.39448	19804.39448	19804.39448	0	19804.39448	50
015-21472	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.956722	-76.165394	2013-10-01	14651.18072	25	0	14651.18072	2450739.108	0	2018-12-01	2018-12-01	14651.18072	14651.18072	14651.18072	14651.18072	0	14651.18072	62
015-21472	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.956722	-76.165394	2013-10-01	10838.86188	25	0	10838.86188	2600633.951	0	2019-12-01	2019-12-01	10838.86188	10838.86188	10838.86188	10838.86188	0	10838.86188	74
015-21514	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.934536	-76.194792	2013-10-01	22608.48707	25	0	22608.48707	1715614.04	0	2016-12-01	2016-12-01	22608.48707	22608.48707	22608.48707	22608.48707	0	22608.48707	38
015-21514	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.934536	-76.194792	2013-10-01	16725.6328	25	0	16725.6328	1946919.331	0	2017-12-01	2017-12-01	16725.6328	16725.6328	16725.6328	16725.6328	0	16725.6328	50
015-21514	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.934536	-76.194792	2013-10-01	12373.52997	25	0	12373.52997	2118037.696	0	2018-12-01	2018-12-01	12373.52997	12373.52997	12373.52997	12373.52997	0	12373.52997	62
015-21514	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.934536	-76.194792	2013-10-01	9153.86855	25	0	9153.86855	2244630.11	0	2019-12-01	2019-12-01	9153.86855	9153.86855	9153.86855	9153.86855	0	9153.86855	74
015-22279	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.953917	-76.189681	2013-10-01	33196.34701	25	0	33196.34701	2455246.539	0	2016-12-01	2016-12-01	33196.34701	33196.34701	33196.34701	33196.34701	0	33196.34701	38
015-22279	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.953917	-76.189681	2013-10-01	24558.4726	25	0	24558.4726	2794875.223	0	2017-12-01	2017-12-01	24558.4726	24558.4726	24558.4726	24558.4726	0	24558.4726	50
015-22279	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.953917	-76.189681	2013-10-01	18168.22123	25	0	18168.22123	3046130.631	0	2018-12-01	2018-12-01	18168.22123	18168.22123	18168.22123	18168.22123	0	18168.22123	62
015-22279	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.953917	-76.189681	2013-10-01	13440.74886	25	0	13440.74886	3232007.982	0	2019-12-01	2019-12-01	13440.74886	13440.74886	13440.74886	13440.74886	0	13440.74886	74
019-21864	XTO ENERGY INC	BUTLER	PENN	40.797736	-79.904986	2013-10-01	17873.73621	25	0	17873.73621	1180261.785	96.25	2016-12-01	2016-12-01	17873.73621	17873.73621	17873.73621	17873.73621	0	17873.73621	38
019-21864	XTO ENERGY INC	BUTLER	PENN	40.797736	-79.904986	2013-10-01	13222.89048	25	0	13222.89048	1363126.288	96.25	2017-12-01	2017-12-01	13222.89048	13222.89048	13222.89048	13222.89048	0	13222.89048	50
019-21864	XTO ENERGY INC	BUTLER	PENN	40.797736	-79.904986	2013-10-01	9782.220724	25	0	9782.220724	1498408.429	96.25	2018-12-01	2018-12-01	9782.220724	9782.220724	9782.220724	9782.220724	0	9782.220724	62
019-21864	XTO ENERGY INC	BUTLER	PENN	40.797736	-79.904986	2013-10-01	7236.832401	25	0	7236.832401	1598489.403	96.25	2019-12-01	2019-12-01	7236.832401	7236.832401	7236.832401	7236.832401	0	7236.832401	74
019-21865	XTO ENERGY INC	BUTLER	FORWARD	40.757472	-80.045903	2013-10-01	14120.82388	25	0	14120.82388	1558843.033	219.6	2016-12-01	2016-12-01	14120.82388	14120.82388	14120.82388	14120.82388	0	14120.82388	38
019-21865	XTO ENERGY INC	BUTLER	FORWARD	40.757472	-80.045903	2013-10-01	10446.50685	25	0	10446.50685	1703311.845	219.6	2017-12-01	2017-12-01	10446.50685	10446.50685	10446.50685	10446.50685	0	10446.50685	50
019-21865	XTO ENERGY INC	BUTLER	FORWARD	40.757472	-80.045903	2013-10-01	7728.267578	25	0	7728.267578	1810189.068	219.6	2018-12-01	2018-12-01	7728.267578	7728.267578	7728.267578	7728.267578	0	7728.267578	62
019-21865	XTO ENERGY INC	BUTLER	FORWARD	40.757472	-80.045903	2013-10-01	5717.329305	25	0	5717.329305	1889256.242	219.6	2019-12-01	2019-12-01	5717.329305	5717.329305	5717.329305	5717.329305	0	5717.329305	74
019-21866	XTO ENERGY INC	BUTLER	FORWARD	40.757428	-80.045967	2013-10-01	23557.91942	25	0	23557.91942	1720757.623	152.6	2016-12-01	2016-12-01	23557.91942	23557.91942	23557.91942	23557.91942	0	23557.91942	38
019-21866	XTO ENERGY INC	BUTLER	FORWARD	40.757428	-80.045967	2013-10-01	17428.01756	25	0	17428.01756	1961776.467	152.6	2017-12-01	2017-12-01	17428.01756	17428.01756	17428.01756	17428.01756	0	17428.01756	50
019-21866	XTO ENERGY INC	BUTLER	FORWARD	40.757428	-80.045967	2013-10-01	12893.15031	25	0	12893.15031	2140080.864	152.6	2018-12-01	2018-12-01	12893.15031	12893.15031	12893.15031	12893.15031	0	12893.15031	62
019-21866	XTO ENERGY INC	BUTLER	FORWARD	40.757428	-80.045967	2013-10-01	9538.28078	25	0	9538.28078	2271989.465	152.6	2019-12-01	2019-12-01	9538.28078	9538.28078	9538.28078	9538.28078	0	9538.28078	74
019-21876	XTO ENERGY INC	BUTLER	FORWARD	40.74745	-80.021769	2013-10-01	25058.94645	25	0	25058.94645	1496815.008	204.94	2016-12-01	2016-12-01	25058.94645	25058.94645	25058.94645	25058.94645	0	25058.94645	38
019-21876	XTO ENERGY INC	BUTLER	FORWARD	40.74745	-80.021769	2013-10-01	18538.469	25	0	18538.469	1753190.717	204.94	2017-12-01	2017-12-01	18538.469	18538.469	18538.469	18538.469	0	18538.469	50
019-21876	XTO ENERGY INC	BUTLER	FORWARD	40.74745	-80.021769	2013-10-01	13714.6561	25	0	13714.6561	1942856.038	204.94	2018-12-01	2018-12-01	13714.6561	13714.6561	13714.6561	13714.6561	0	13714.6561	62
019-21876	XTO ENERGY INC	BUTLER	FORWARD	40.74745	-80.021769	2013-10-01	10146.02618	25	0	10146.02618	2083169.386	204.94	2019-12-01	2019-12-01	10146.02618	10146.02618	10146.02618	10146.02618	0	10146.02618	74
019-21877	XTO ENERGY INC	BUTLER	FORWARD	40.747383	-80.021778	2013-10-01	21271.55946	25	0	21271.55946	1249751.193	466.49	2016-12-01	2016-12-01	21271.55946	21271.55946	21271.55946	21271.55946	0	21271.55946	38
019-21877	XTO ENERGY INC	BUTLER	FORWARD	40.747383	-80.021778	2013-10-01	15736.5812	25	0	15736.5812	1467378.504	466.49	2017-12-01	2017-12-01	15736.5812	15736.5812	15736.5812	15736.5812	0	15736.5812	50
019-21877	XTO ENERGY INC	BUTLER	FORWARD	40.747383	-80.021778	2013-10-01	11641.83511	25	0	11641.83511	1628377.976	466.49	2018-12-01	2018-12-01	11641.83511	11641.83511	11641.83511	11641.83511	0	11641.83511	62
019-21877	XTO ENERGY INC	BUTLER	FORWARD	40.747383	-80.021778	2013-10-01	8612.564765	25	0	8612.564765	1747484.489	466.49	2019-12-01	2019-12-01	8612.564765	8612.564765	8612.564765	8612.564765	0	8612.564765	74
019-21936	XTO ENERGY INC	BUTLER	FORWARD	40.778361	-79.998897	2013-10-01	21263.97503	25	0	21263.97503	1675425.799	125.32	2016-12-01	2016-12-01	21263.97503	21263.97503	21263.97503	21263.97503	0	21263.97503	38
019-21936	XTO ENERGY INC	BUTLER	FORWARD	40.778361	-79.998897	2013-10-01	15730.97028	25	0	15730.97028	1892975.515	125.32	2017-12-01	2017-12-01	15730.97028	15730.97028	15730.97028	15730.97028	0	15730.97028	50
019-21936	XTO ENERGY INC	BUTLER	FORWARD	40.778361	-79.998897	2013-10-01	11637.68419	25	0	11637.68419	2053917.582	125.32	2018-12-01	2018-12-01	11637.68419	11637.68419	11637.68419	11637.68419	0	11637.68419	62
019-21936	XTO ENERGY INC	BUTLER	FORWARD	40.778361	-79.998897	2013-10-01	8609.493934	25	0	8609.493934	2172981.627	125.32	2019-12-01	2019-12-01	8609.493934	8609.493934	8609.493934	8609.493934	0	8609.493934	74
019-21944	XTO ENERGY INC	BUTLER	FORWARD	40.768861	-79.976894	2013-11-01	31437.06614	24	0	31437.06614	1620984.89	217.08	2016-12-01	2016-12-01	31437.06614	31437.06614	31437.06614	31437.06614	0	31437.06614	37
019-21944	XTO ENERGY INC	BUTLER	FORWARD	40.768861	-79.976894	2013-11-01	23256.96642	24	0	23256.96642	1942614.538	217.08	2017-12-01	2017-12-01	23256.96642	23256.96642	23256.96642	23256.96642	0	23256.96642	49
019-21944	XTO ENERGY INC	BUTLER	FORWARD	40.768861	-79.976894	2013-11-01	17205.3742	24	0	17205.3742	2180554.359	217.08	2018-12-01	2018-12-01	17205.3742	17205.3742	17205.3742	17205.3742	0	17205.3742	61
019-21944	XTO ENERGY INC	BUTLER	FORWARD	40.768861	-79.976894	2013-11-01	12728.44	24	0	12728.44	2356580.914	217.08	2019-12-01	2019-12-01	12728.44	12728.44	12728.44	12728.44	0	12728.44	73
019-21968	XTO ENERGY INC	BUTLER	FORWARD	40.782194	-79.992569	2013-11-01	49161.33436	24	92.53980188	48606.09554	2937956.823	3379.065443	2016-12-01	2016-12-01	49161.33436	49161.33436	48606.09554	48606.09554	92.53980188	49161.33436	37
019-21968	XTO ENERGY INC	BUTLER	FORWARD	40.782194	-79.992569	2013-11-01	36339.8464	24	63.5546112	35958.51873	3435241.185	4290.349621	2017-12-01	2017-12-01	36339.8464	36339.8464	35958.51873	35958.51873	63.5546112	36339.8464	49
019-21968	XTO ENERGY INC	BUTLER	FORWARD	40.782194	-79.992569	2013-11-01	26863.80059	24	43.64812246	26601.91185	3803129.386	4916.202611	2018-12-01	2018-12-01	26863.80059	26863.80059	26601.91185	26601.91185	43.64812246	26863.80059	61
019-21968	XTO ENERGY INC	BUTLER	FORWARD	40.782194	-79.992569	2013-11-01	19859.80651	24	29.97671701	19679.94621	4075291.027	5346.026779	2019-12-01	2019-12-01	19859.80651	19859.80651	19679.94621	19679.94621	29.97671701	19859.80651	73
019-21969	XTO ENERGY INC	BUTLER	FORWARD	40.782208	-79.9926	2013-11-01	33321.16021	24	19.78859462	33202.42864	2216804.993	675.1142811	2016-12-01	2016-12-01	33321.16021	33321.16021	33202.42864	33202.42864	19.78859462	33321.16021	37
019-21969	XTO ENERGY INC	BUTLER	FORWARD	40.782208	-79.9926	2013-11-01	24644.51439	24	13.59043797	24562.97176	2556495.897	869.9821415	2017-12-01	2017-12-01	24644.51439	24644.51439	24562.97176	24562.97176	13.59043797	24644.51439	49
019-21969	XTO ENERGY INC	BUTLER	FORWARD	40.782208	-79.9926	2013-11-01	18227.55164	24	9.333659504	18171.54968	2807797.336	1003.813756	2018-12-01	2018-12-01	18227.55164	18227.55164	18171.54968	18171.54968	9.333659504	18227.55164	61
019-21969	XTO ENERGY INC	BUTLER	FORWARD	40.782208	-79.9926	2013-11-01	13481.67233	24	6.41018339	13443.21123	2993708.74	1095.726815	2019-12-01	2019-12-01	13481.67233	13481.67233	13443.21123	13443.21123	6.41018339	13481.67233	73
019-21970	XTO ENERGY INC	BUTLER	FORWARD	40.782219	-79.992633	2013-11-01	28663.59673	24	11.64152438	28593.74758	1928458.459	462.274012	2016-12-01	2016-12-01	28663.59673	28663.59673	28593.74758	28593.74758	11.64152438	28663.59673	37
019-21970	XTO ENERGY INC	BUTLER	FORWARD	40.782219	-79.992633	2013-11-01	21201.46627	24	7.995181975	21153.49518	2220998.383	576.9137321	2017-12-01	2017-12-01	21201.46627	21201.46627	21153.49518	21153.49518	7.995181975	21201.46627	49
019-21970	XTO ENERGY INC	BUTLER	FORWARD	40.782219	-79.992633	2013-11-01	15682.18356	24	5.490941969	15649.2379	2437417.79	655.6461552	2018-12-01	2018-12-01	15682.18356	15682.18356	15649.2379	15649.2379	5.490941969	15682.18356	61
019-21970	XTO ENERGY INC	BUTLER	FORWARD	40.782219	-79.992633	2013-11-01	11599.84549	24	3.771076606	11577.21903	2597523.661	709.718116	2019-12-01	2019-12-01	11599.84549	11599.84549	11577.21903	11577.21903	3.771076606	11599.84549	73
019-21973	XTO ENERGY INC	BUTLER	FORWARD	40.768847	-79.976864	2013-11-01	20797.16634	24	0	20797.16634	1880435.741	307.13	2016-12-01	2016-12-01	20797.16634	20797.16634	20797.16634	20797.16634	0	20797.16634	37
019-21973	XTO ENERGY INC	BUTLER	FORWARD	40.768847	-79.976864	2013-11-01	15385.62781	24	0	15385.62781	2093209.581	307.13	2017-12-01	2017-12-01	15385.62781	15385.62781	15385.62781	15385.62781	0	15385.62781	49
019-21973	XTO ENERGY INC	BUTLER	FORWARD	40.768847	-79.976864	2013-11-01	11382.20175	24	0	11382.20175	2250618.483	307.13	2018-12-01	2018-12-01	11382.20175	11382.20175	11382.20175	11382.20175	0	11382.20175	61
019-21973	XTO ENERGY INC	BUTLER	FORWARD	40.768847	-79.976864	2013-11-01	8420.489453	24	0	8420.489453	2367068.711	307.13	2019-12-01	2019-12-01	8420.489453	8420.489453	8420.489453	8420.489453	0	8420.489453	73
085-24656	HALCON OPR CO INC	MERCER	OTTER CREEK	41.368733	-80.265683	2013-11-01	3107.570013	1	92.59502347	2551.999872	201802.6116	9235.841147	2016-12-01	2016-12-01	3107.570013	3107.570013	2551.999872	2551.999872	92.59502347	3107.570013	37
085-24656	HALCON OPR CO INC	MERCER	OTTER CREEK	41.368733	-80.265683	2013-11-01	2269.510508	1	63.59253636	1887.95529	227911.8807	10147.66912	2017-12-01	2017-12-01	2269.510508	2269.510508	1887.95529	1887.95529	63.59253636	2269.510508	49
085-24656	HALCON OPR CO INC	MERCER	OTTER CREEK	41.368733	-80.265683	2013-11-01	1658.743819	1	43.67416875	1396.698807	247227.3725	10773.89558	2018-12-01	2018-12-01	1658.743819	1658.743819	1396.698807	1396.698807	43.67416875	1658.743819	61
085-24656	HALCON OPR CO INC	MERCER	OTTER CREEK	41.368733	-80.265683	2013-11-01	1213.237628	1	29.99460512	1033.269997	261516.8658	11203.97624	2019-12-01	2019-12-01	1213.237628	1213.237628	1033.269997	1033.269997	29.99460512	1213.237628	73
125-24794	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974392	-80.507286	2013-11-01	43070.93743	24	111.8225327	42400.00223	2714355.221	10595.36977	2016-12-01	2016-12-01	43070.93743	43070.93743	42400.00223	42400.00223	111.8225327	43070.93743	37
125-24794	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974392	-80.507286	2013-11-01	31828.07125	24	76.79763132	31367.28547	3148145.63	11696.54033	2017-12-01	2017-12-01	31828.07125	31828.07125	31367.28547	31367.28547	76.79763132	31828.07125	49
125-24794	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974392	-80.507286	2013-11-01	23521.80215	24	52.74318186	23205.34306	3469061.358	12452.80374	2018-12-01	2018-12-01	23521.80215	23521.80215	23205.34306	23205.34306	52.74318186	23521.80215	61
125-24794	NOBLE ENERGY INC	WASHINGTON	WEST FINLEY	39.974392	-80.507286	2013-11-01	17384.52174	24	36.22303429	17167.18353	3706473.026	12972.19135	2019-12-01	2019-12-01	17384.52174	17384.52174	17167.18353	17167.18353	36.22303429	17384.52174	73
019-21985	XTO ENERGY INC	BUTLER	SUMMIT	40.843103	-79.831347	2013-12-01	6239.365165	22	0	6239.365165	895950.7028	194.38	2016-12-01	2016-12-01	6239.365165	6239.365165	6239.365165	6239.365165	0	6239.365165	36
019-21985	XTO ENERGY INC	BUTLER	SUMMIT	40.843103	-79.831347	2013-12-01	4615.847594	22	0	4615.847594	959785.0571	194.38	2017-12-01	2017-12-01	4615.847594	4615.847594	4615.847594	4615.847594	0	4615.847594	48
019-21985	XTO ENERGY INC	BUTLER	SUMMIT	40.843103	-79.831347	2013-12-01	3414.778338	22	0	3414.778338	1007009.357	194.38	2018-12-01	2018-12-01	3414.778338	3414.778338	3414.778338	3414.778338	0	3414.778338	60
019-21985	XTO ENERGY INC	BUTLER	SUMMIT	40.843103	-79.831347	2013-12-01	2526.233993	22	0	2526.233993	1041945.631	194.38	2019-12-01	2019-12-01	2526.233993	2526.233993	2526.233993	2526.233993	0	2526.233993	72
019-21986	XTO ENERGY INC	BUTLER	SUMMIT	40.843111	-79.831383	2013-12-01	5379.78058	22	0	5379.78058	783457.6371	275.26	2016-12-01	2016-12-01	5379.78058	5379.78058	5379.78058	5379.78058	0	5379.78058	36
019-21986	XTO ENERGY INC	BUTLER	SUMMIT	40.843111	-79.831383	2013-12-01	3979.931706	22	0	3979.931706	838497.6629	275.26	2017-12-01	2017-12-01	3979.931706	3979.931706	3979.931706	3979.931706	0	3979.931706	48
019-21986	XTO ENERGY INC	BUTLER	SUMMIT	40.843111	-79.831383	2013-12-01	2944.331306	22	0	2944.331306	879215.9674	275.26	2018-12-01	2018-12-01	2944.331306	2944.331306	2944.331306	2944.331306	0	2944.331306	60
019-21986	XTO ENERGY INC	BUTLER	SUMMIT	40.843111	-79.831383	2013-12-01	2178.199899	22	0	2178.199899	909339.1422	275.26	2019-12-01	2019-12-01	2178.199899	2178.199899	2178.199899	2178.199899	0	2178.199899	72
019-22027	XTO ENERGY INC	BUTLER	SUMMIT	40.843094	-79.831314	2013-12-01	3830.221046	22	0	3830.221046	630497.75	197.4	2016-12-01	2016-12-01	3830.221046	3830.221046	3830.221046	3830.221046	0	3830.221046	36
019-22027	XTO ENERGY INC	BUTLER	SUMMIT	40.843094	-79.831314	2013-12-01	2833.576194	22	0	2833.576194	669684.3789	197.4	2017-12-01	2017-12-01	2833.576194	2833.576194	2833.576194	2833.576194	0	2833.576194	48
019-22027	XTO ENERGY INC	BUTLER	SUMMIT	40.843094	-79.831314	2013-12-01	2096.263884	22	0	2096.263884	698674.4287	197.4	2018-12-01	2018-12-01	2096.263884	2096.263884	2096.263884	2096.263884	0	2096.263884	60
019-22027	XTO ENERGY INC	BUTLER	SUMMIT	40.843094	-79.831314	2013-12-01	1550.804345	22	0	1550.804345	720121.1061	197.4	2019-12-01	2019-12-01	1550.804345	1550.804345	1550.804345	1550.804345	0	1550.804345	72
019-22028	XTO ENERGY INC	BUTLER	SUMMIT	40.843086	-79.831281	2013-12-01	7082.013796	22	0	7082.013796	936724.6278	413.62	2016-12-01	2016-12-01	7082.013796	7082.013796	7082.013796	7082.013796	0	7082.013796	36
019-22028	XTO ENERGY INC	BUTLER	SUMMIT	40.843086	-79.831281	2013-12-01	5239.234357	22	0	5239.234357	1009180.04	413.62	2017-12-01	2017-12-01	5239.234357	5239.234357	5239.234357	5239.234357	0	5239.234357	48
019-22028	XTO ENERGY INC	BUTLER	SUMMIT	40.843086	-79.831281	2013-12-01	3875.956393	22	0	3875.956393	1062782.151	413.62	2018-12-01	2018-12-01	3875.956393	3875.956393	3875.956393	3875.956393	0	3875.956393	60
019-22028	XTO ENERGY INC	BUTLER	SUMMIT	40.843086	-79.831281	2013-12-01	2867.410949	22	0	2867.410949	1102436.694	413.62	2019-12-01	2019-12-01	2867.410949	2867.410949	2867.410949	2867.410949	0	2867.410949	72
085-24631	HALCON OPR CO INC	MERCER	WEST SALEM	41.365528	-80.463551	2013-12-01	415.2888343	17	19.09552062	300.7157106	91831.00406	18823.94726	2016-12-01	2016-12-01	415.2888343	415.2888343	300.7157106	300.7157106	19.09552062	415.2888343	36
085-24631	HALCON OPR CO INC	MERCER	WEST SALEM	41.365528	-80.463551	2013-12-01	301.1544936	17	13.11444767	222.4678076	94907.59802	19011.99009	2017-12-01	2017-12-01	301.1544936	301.1544936	222.4678076	222.4678076	13.11444767	301.1544936	48
085-24631	HALCON OPR CO INC	MERCER	WEST SALEM	41.365528	-80.463551	2013-12-01	218.6209942	17	9.006758236	164.5804448	97183.6451	19141.13439	2018-12-01	2018-12-01	218.6209942	218.6209942	164.5804448	164.5804448	9.006758236	218.6209942	60
085-24631	HALCON OPR CO INC	MERCER	WEST SALEM	41.365528	-80.463551	2013-12-01	158.8697385	17	6.185673691	121.7556963	98867.45205	19229.8283	2019-12-01	2019-12-01	158.8697385	158.8697385	121.7556963	121.7556963	6.185673691	158.8697385	72
015-21938	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.834728	-76.140864	2014-01-01	34082.22924	22	0	34082.22924	2143036.2	0	2016-12-01	2016-12-01	34082.22924	34082.22924	34082.22924	34082.22924	0	34082.22924	35
015-21938	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.834728	-76.140864	2014-01-01	25213.84334	22	0	25213.84334	2491728.261	0	2017-12-01	2017-12-01	25213.84334	25213.84334	25213.84334	25213.84334	0	25213.84334	47
015-21938	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.834728	-76.140864	2014-01-01	18653.06086	22	0	18653.06086	2749688.705	0	2018-12-01	2018-12-01	18653.06086	18653.06086	18653.06086	18653.06086	0	18653.06086	59
015-21938	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.834728	-76.140864	2014-01-01	13799.43052	22	0	13799.43052	2940526.405	0	2019-12-01	2019-12-01	13799.43052	13799.43052	13799.43052	13799.43052	0	13799.43052	71
015-21941	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.834481	-76.140847	2014-01-01	68786.68925	22	0	68786.68925	4244073.31	0	2016-12-01	2016-12-01	68786.68925	68786.68925	68786.68925	68786.68925	0	68786.68925	35
015-21941	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.834481	-76.140847	2014-01-01	50888.00954	22	0	50888.00954	4947823.416	0	2017-12-01	2017-12-01	50888.00954	50888.00954	50888.00954	50888.00954	0	50888.00954	47
015-21941	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.834481	-76.140847	2014-01-01	37646.66599	22	0	37646.66599	5468453.824	0	2018-12-01	2018-12-01	37646.66599	37646.66599	37646.66599	37646.66599	0	37646.66599	59
015-21941	TALISMAN ENERGY USA INC	BRADFORD	PIKE	41.834481	-76.140847	2014-01-01	27850.7938	22	0	27850.7938	5853613.299	0	2019-12-01	2019-12-01	27850.7938	27850.7938	27850.7938	27850.7938	0	27850.7938	71
015-22006	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.944514	-76.252464	2014-01-01	17428.78562	22	0	17428.78562	1505273.393	0	2016-12-01	2016-12-01	17428.78562	17428.78562	17428.78562	17428.78562	0	17428.78562	35
015-22006	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.944514	-76.252464	2014-01-01	12893.71852	22	0	12893.71852	1683585.649	0	2017-12-01	2017-12-01	12893.71852	12893.71852	12893.71852	12893.71852	0	12893.71852	47
015-22006	TALISMAN ENERGY USA INC	BRADFORD	WARREN	41.944514	-76.252464	2014-01-01	9538.701139	22	0	9538.701139	1815500.062	0	2018-12-01	2018-12-01	9538.701139	9538.701139	9538.701139	9538.701139	0	9538.701139	59
